"Address";"IPAddress";"QueryType";"IP4Address";"Name";"Type";"CharacterSet";"Section";"DataLength";"TTL"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentharderwijk.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentharlingen.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentheerenveen.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentheerhugowaard.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentheerhugowaard-langedijk.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentheerlen.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presenthelmond.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presenthilversum.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presenthoekschewaard.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presenthollandskroon.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presenthoogeveen.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presenthoorn.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presenthouten.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presenthss.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentkampen.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentleeuwarden.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentleiden.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentlelystad.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentlisse.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentmaassluis.nl";"A";"Unicode";"Answer";"4";"3599"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentmaastricht.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentmeppel.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentmidden-groningen.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentnederland.nl";"A";"Unicode";"Answer";"4";"1439"
"78.31.116.113";"78.31.116.113";"A";"78.31.116.113";"www.presentnet.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentnijmegen.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentnof.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentnoordgroningen.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentnoordoostpolder.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentnoordwestfriesland.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentnunspeet.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentnwf.nl";"A";"Unicode";"Answer";"4";"3599"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentoegstgeest.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentoldebroek.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentoldenzaal.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentopsterland.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentpapendrecht.nl";"A";"Unicode";"Answer";"4";"3599"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentparkstad.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentpurmerend.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentputten.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentridderkerk.nl";"A";"Unicode";"Answer";"4";"1439"
"77.95.252.42";"77.95.252.42";"A";"77.95.252.42";"www.presentrotterdam.nl";"A";"Unicode";"Answer";"4";"599"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentsmallingerland.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentsneek.nl";"A";"Unicode";"Answer";"4";"1439"
"178.79.146.26";"178.79.146.26";"A";"178.79.146.26";"www.presentsoest.nl";"A";"Unicode";"Answer";"4";"1439"
